id,user_id,time,platform,is_beginner,level,country_code,game_server,fps,position_x,position_y,position_z,session_id,oneSecondAggregatedEventCounts
8816131923,1,2023-09-14T00:15:00.000Z,android,TRUE,Dawn,CA,NCok0RGl,21.75,124.98,38.57,63.96,9213ef4a-9cbe-4c08-b86b-dd83137beb50,{'ping': 1}
8816264913,2,2023-09-14T00:15:38.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.98,144.59,6.03,108.56,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'ping': 1}
8816257419,2,2023-09-14T00:15:36.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.97,139.62,8.05,99.95,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'ping': 1}
8816251913,2,2023-09-14T00:15:34.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.97,133.7,10.06,91.9,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'ping': 1}
8816243740,2,2023-09-14T00:15:31.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.96,122.68,14.17,75.48,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'ping': 1}
8816239022,2,2023-09-14T00:15:30.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.98,119,20.74,68.84,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'ping': 1}
8816234633,2,2023-09-14T00:15:29.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.97,115.65,27.31,62.03,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'ping': 1}
8816227777,2,2023-09-14T00:15:27.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.98,111.19,26.65,53.31,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'player_lift': 1}
8816204428,2,2023-09-14T00:15:21.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.98,106.45,24.37,48.94,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'wingbuff_collect': 1}
8816195096,2,2023-09-14T00:15:18.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.97,106.45,24.37,48.94,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'social_feed_impression': 1}
8816180795,2,2023-09-14T00:15:14.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.98,106.95,23.15,53.52,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'player_shout': 1}
8816177370,2,2023-09-14T00:15:13.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.98,108.26,22.27,56.81,d4e0570a-c5f2-43e2-82d3-35af6831353e,"{'ping': 1, 'player_shout': 1}"
8816174408,2,2023-09-14T00:15:11.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.98,109.02,22.53,67.39,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'ping': 1}
8816163536,2,2023-09-14T00:15:09.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.98,115.05,25.51,75.1,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'ping': 1}
8816157370,2,2023-09-14T00:15:07.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.98,130.98,29.71,86.74,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'ping': 1}
8816151083,2,2023-09-14T00:15:05.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.98,137.49,32.51,93.82,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'ping': 1}
8816145101,2,2023-09-14T00:15:03.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.98,143.31,34.38,101.98,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'ping': 1}
8816139498,2,2023-09-14T00:15:02.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.97,148.65,31.08,109.85,d4e0570a-c5f2-43e2-82d3-35af6831353e,{'ping': 1}
8816131900,2,2023-09-14T00:15:00.000Z,iphoneos,TRUE,Dawn,TW,NrkkgJyi,29.98,154.06,26.14,116.79,d4e0570a-c5f2-43e2-82d3-35af6831353e,"{'player_lift': 1, 'ping': 1}"
8816232745,3,2023-09-14T00:15:28.000Z,iphoneos,TRUE,Dawn,BR,I1oKiMqn,30,104.54,22.26,55.87,799fd0e7-a657-4107-a7ae-6b3ba799bc1a,{'ping': 1}
8816207736,3,2023-09-14T00:15:22.000Z,iphoneos,TRUE,Dawn,BR,I1oKiMqn,29.99,102.13,15.91,74.2,799fd0e7-a657-4107-a7ae-6b3ba799bc1a,{'ping': 1}
8816195087,3,2023-09-14T00:15:18.000Z,iphoneos,TRUE,Dawn,BR,I1oKiMqn,30,98.99,12.29,86.03,799fd0e7-a657-4107-a7ae-6b3ba799bc1a,{'player_lift': 1}
8816180757,3,2023-09-14T00:15:14.000Z,iphoneos,TRUE,Dawn,BR,I1oKiMqn,30,97.89,9.8,92.7,799fd0e7-a657-4107-a7ae-6b3ba799bc1a,{'ping': 1}
8816177373,3,2023-09-14T00:15:13.000Z,iphoneos,TRUE,Dawn,BR,I1oKiMqn,30,97.86,9.66,92.87,799fd0e7-a657-4107-a7ae-6b3ba799bc1a,{'first_bridge': 1}
8816168954,3,2023-09-14T00:15:10.000Z,iphoneos,TRUE,Dawn,BR,I1oKiMqn,30,97.69,9.56,94.11,799fd0e7-a657-4107-a7ae-6b3ba799bc1a,{'constellation_gate_unlock': 1}
8816157378,3,2023-09-14T00:15:07.000Z,iphoneos,TRUE,Dawn,BR,I1oKiMqn,29.99,98.12,7.25,102.45,799fd0e7-a657-4107-a7ae-6b3ba799bc1a,{'ping': 1}
8816148093,3,2023-09-14T00:15:04.000Z,iphoneos,TRUE,Dawn,BR,I1oKiMqn,30,99.88,3.79,111.75,799fd0e7-a657-4107-a7ae-6b3ba799bc1a,{'ping': 1}
8816131913,3,2023-09-14T00:15:00.000Z,iphoneos,TRUE,Dawn,BR,I1oKiMqn,30,101.44,2.32,121.55,799fd0e7-a657-4107-a7ae-6b3ba799bc1a,{'ping': 1}
8816276478,4,2023-09-14T00:15:41.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30.01,81.49,14.61,415.92,f4684d1d-947e-4bde-a577-734b2922a756,{'ping': 1}
8816257421,4,2023-09-14T00:15:36.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30.01,95.56,19.05,403.24,f4684d1d-947e-4bde-a577-734b2922a756,{'ping': 1}
8816251912,4,2023-09-14T00:15:34.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30,104.31,17.63,398.54,f4684d1d-947e-4bde-a577-734b2922a756,{'ping': 1}
8816245688,4,2023-09-14T00:15:32.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30.01,111.58,14.08,386.07,f4684d1d-947e-4bde-a577-734b2922a756,"{'player_left': 1, 'milestone_made_5_friends': 1}"
8816243743,4,2023-09-14T00:15:31.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30.01,112.4,12.93,380.99,f4684d1d-947e-4bde-a577-734b2922a756,{'ping': 1}
8816239027,4,2023-09-14T00:15:30.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30.01,111.19,10.6,371.86,f4684d1d-947e-4bde-a577-734b2922a756,"{'ping': 1, 'player_lift': 1}"
8816234637,4,2023-09-14T00:15:29.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30.01,111.56,10.46,361.23,f4684d1d-947e-4bde-a577-734b2922a756,{'ping': 1}
8816232735,4,2023-09-14T00:15:28.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30,114.74,11.86,351.76,f4684d1d-947e-4bde-a577-734b2922a756,{'ping': 1}
8816223186,4,2023-09-14T00:15:26.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30,118.12,13.34,342.24,f4684d1d-947e-4bde-a577-734b2922a756,{'ping': 1}
8816215731,4,2023-09-14T00:15:24.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30,124.57,16.19,324.34,f4684d1d-947e-4bde-a577-734b2922a756,"{'ping': 1, 'player_lift': 1}"
8816207737,4,2023-09-14T00:15:22.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30.01,129.93,17.51,305.61,f4684d1d-947e-4bde-a577-734b2922a756,"{'ping': 1, 'player_lift': 1}"
8816204424,4,2023-09-14T00:15:21.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30.01,132.35,18.97,296.54,f4684d1d-947e-4bde-a577-734b2922a756,"{'ping': 1, 'player_lift': 1}"
8816199370,4,2023-09-14T00:15:20.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30.01,135.72,19.01,284.7,f4684d1d-947e-4bde-a577-734b2922a756,{'ping': 1}
8816192867,4,2023-09-14T00:15:17.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30.01,141.31,18.31,265.46,f4684d1d-947e-4bde-a577-734b2922a756,{'ping': 1}
8816186312,4,2023-09-14T00:15:15.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30.01,146.67,18.77,246.11,f4684d1d-947e-4bde-a577-734b2922a756,"{'ping': 1, 'player_lift': 1}"
8816180776,4,2023-09-14T00:15:14.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30.01,149.12,18.28,237.25,f4684d1d-947e-4bde-a577-734b2922a756,"{'player_lift': 1, 'ping': 1}"
8816175117,4,2023-09-14T00:15:12.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30,152.19,19.49,226.13,f4684d1d-947e-4bde-a577-734b2922a756,{'ping': 1}
8816174416,4,2023-09-14T00:15:11.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30.01,154.19,20.92,216.24,f4684d1d-947e-4bde-a577-734b2922a756,{'ping': 1}
8816168935,4,2023-09-14T00:15:10.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30.01,155.2,20.63,207.53,f4684d1d-947e-4bde-a577-734b2922a756,"{'ping': 1, 'player_lift': 1}"
8816155132,4,2023-09-14T00:15:06.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30,158.4,19.05,186.05,f4684d1d-947e-4bde-a577-734b2922a756,{'ping': 1}
8816148103,4,2023-09-14T00:15:04.000Z,iphoneos,TRUE,Dawn,SA,NrkkgHah,30.01,161.98,19.72,178.11,f4684d1d-947e-4bde-a577-734b2922a756,{'player_interaction': 4}
8816276494,6,2023-09-14T00:15:41.000Z,iphoneos,TRUE,Dawn,GB,NrkkgEKn,30,157.58,86.53,-251.6,64ad3961-8cab-45be-a3e1-0533c8ef81d1,"{'got_wax': 4, 'milestone_prestiges': 1}"
8816257423,6,2023-09-14T00:15:36.000Z,iphoneos,TRUE,Dawn,GB,NrkkgEKn,30,151.75,86.45,-238.37,64ad3961-8cab-45be-a3e1-0533c8ef81d1,"{'got_wax': 3, 'milestone_prestiges': 1}"
8816255887,6,2023-09-14T00:15:35.000Z,iphoneos,TRUE,Dawn,GB,NrkkgEKn,30,152.45,87.23,-236.48,64ad3961-8cab-45be-a3e1-0533c8ef81d1,{'ping': 1}
8816239029,6,2023-09-14T00:15:30.000Z,iphoneos,TRUE,Dawn,GB,NrkkgEKn,30,146.72,84.99,-239.08,64ad3961-8cab-45be-a3e1-0533c8ef81d1,"{'got_wax': 3, 'milestone_prestiges': 1}"
8816232737,6,2023-09-14T00:15:28.000Z,iphoneos,TRUE,Dawn,GB,NrkkgEKn,30,143.54,85.32,-240.74,64ad3961-8cab-45be-a3e1-0533c8ef81d1,{'ping': 1}
8816207740,6,2023-09-14T00:15:22.000Z,iphoneos,TRUE,Dawn,GB,NrkkgEKn,30,143.98,86.62,-246.15,64ad3961-8cab-45be-a3e1-0533c8ef81d1,"{'got_wax': 3, 'milestone_prestiges': 1}"
8816199383,6,2023-09-14T00:15:20.000Z,iphoneos,TRUE,Dawn,GB,NrkkgEKn,29.99,142.63,88.13,-250.31,64ad3961-8cab-45be-a3e1-0533c8ef81d1,{'ping': 1}
8816192857,6,2023-09-14T00:15:17.000Z,iphoneos,TRUE,Dawn,GB,NrkkgEKn,30.01,136.49,90.59,-257.31,64ad3961-8cab-45be-a3e1-0533c8ef81d1,{'quest_started': 1}
8816177371,6,2023-09-14T00:15:13.000Z,iphoneos,TRUE,Dawn,GB,NrkkgEKn,30,128.72,94.1,-249.18,64ad3961-8cab-45be-a3e1-0533c8ef81d1,{'ping': 1}
8816157379,6,2023-09-14T00:15:07.000Z,iphoneos,TRUE,Dawn,GB,I1UqMIai,30,128.52,96.96,-243.59,64ad3961-8cab-45be-a3e1-0533c8ef81d1,{'constellation_gate_unlock': 1}
8816145089,6,2023-09-14T00:15:03.000Z,iphoneos,TRUE,Dawn,GB,I1UqMIai,30,128.06,97.42,-239.62,64ad3961-8cab-45be-a3e1-0533c8ef81d1,{'ping': 1}
8816131922,6,2023-09-14T00:15:00.000Z,iphoneos,TRUE,Dawn,GB,I1UqMIai,30,127.99,98.83,-229.59,64ad3961-8cab-45be-a3e1-0533c8ef81d1,{'ping': 1}
8816276481,7,2023-09-14T00:15:41.000Z,android,TRUE,Dawn,PE,I1oKiGKm,16.66,273.21,9.84,182.51,ca73e5d5-a883-41c5-be1d-8af010dd2770,"{'ping': 1, 'player_lift': 1}"
8816264917,7,2023-09-14T00:15:38.000Z,android,TRUE,Dawn,PE,I1oKiGKm,16.56,272.82,3.58,188.06,ca73e5d5-a883-41c5-be1d-8af010dd2770,{'player_lift': 1}
8816264042,7,2023-09-14T00:15:37.000Z,android,TRUE,Dawn,PE,I1oKiGKm,18.78,273.79,3.01,192.86,ca73e5d5-a883-41c5-be1d-8af010dd2770,{'wingbuff_collect': 1}
8816255885,7,2023-09-14T00:15:35.000Z,android,TRUE,Dawn,PE,I1oKiGKm,18.31,280.59,2.95,190.69,ca73e5d5-a883-41c5-be1d-8af010dd2770,"{'got_wax': 9, 'milestone_prestiges': 1}"
8816243741,7,2023-09-14T00:15:31.000Z,android,TRUE,Dawn,PE,I1oKiGKm,17.81,278.88,2.48,191.6,ca73e5d5-a883-41c5-be1d-8af010dd2770,"{'got_wax': 1, 'milestone_prestiges': 1}"
8816239016,7,2023-09-14T00:15:30.000Z,android,TRUE,Dawn,PE,I1oKiGKm,17.57,278.88,2.48,191.6,ca73e5d5-a883-41c5-be1d-8af010dd2770,{'constellation_gate_unlock': 1}
8816232741,7,2023-09-14T00:15:28.000Z,android,TRUE,Dawn,PE,I1oKiGKm,17.66,276.43,2.41,192.8,ca73e5d5-a883-41c5-be1d-8af010dd2770,{'ping': 1}
8816215733,7,2023-09-14T00:15:24.000Z,android,TRUE,Dawn,PE,I1oKiGKm,16.34,270.9,3.7,201.11,ca73e5d5-a883-41c5-be1d-8af010dd2770,{'ping': 1}
8816204429,7,2023-09-14T00:15:21.000Z,android,TRUE,Dawn,PE,Nsp4uqaj,13.94,259.66,12.28,215.07,ca73e5d5-a883-41c5-be1d-8af010dd2770,{'ping': 1}
8816199367,7,2023-09-14T00:15:20.000Z,android,TRUE,Dawn,PE,Nsp4uqaj,14.94,254.77,14.78,223.98,ca73e5d5-a883-41c5-be1d-8af010dd2770,{'ping': 1}
8816195090,7,2023-09-14T00:15:18.000Z,android,TRUE,Dawn,PE,Nsp4uqaj,13.65,248.8,15.84,232.15,ca73e5d5-a883-41c5-be1d-8af010dd2770,{'ping': 1}
8816186313,7,2023-09-14T00:15:15.000Z,android,TRUE,Dawn,PE,Nsp4uqaj,15.61,235.2,12.7,247.31,ca73e5d5-a883-41c5-be1d-8af010dd2770,{'ping': 1}
8816180768,7,2023-09-14T00:15:14.000Z,android,TRUE,Dawn,PE,Nsp4uqaj,17.25,229.83,11.89,251.95,ca73e5d5-a883-41c5-be1d-8af010dd2770,"{'ping': 1, 'player_lift': 1}"
8816175104,7,2023-09-14T00:15:12.000Z,android,TRUE,Dawn,PE,Nsp4uqaj,17.12,219.62,14.82,259.59,ca73e5d5-a883-41c5-be1d-8af010dd2770,{'ping': 1}
8816174410,7,2023-09-14T00:15:11.000Z,android,TRUE,Dawn,PE,Nsp4uqaj,16.47,210.02,16.34,262.93,ca73e5d5-a883-41c5-be1d-8af010dd2770,{'ping': 1}
8816163539,7,2023-09-14T00:15:09.000Z,android,TRUE,Dawn,PE,Nsp4uqaj,15.77,200.31,15.15,265.96,ca73e5d5-a883-41c5-be1d-8af010dd2770,{'ping': 1}
8816157377,7,2023-09-14T00:15:07.000Z,android,TRUE,Dawn,PE,Nsp4uqaj,14.38,182.28,9.55,273.16,ca73e5d5-a883-41c5-be1d-8af010dd2770,"{'ping': 1, 'player_lift': 1}"
8816155123,7,2023-09-14T00:15:06.000Z,android,TRUE,Dawn,PE,Nsp4uqaj,14.84,175.68,9.88,274.97,ca73e5d5-a883-41c5-be1d-8af010dd2770,"{'ping': 1, 'player_lift': 1, 'player_left': 1}"
8816148084,7,2023-09-14T00:15:04.000Z,android,TRUE,Dawn,PE,Nsp4uqaj,13.57,163.44,14.91,278.61,ca73e5d5-a883-41c5-be1d-8af010dd2770,{'ping': 1}
8816139510,7,2023-09-14T00:15:02.000Z,android,TRUE,Dawn,PE,Nsp4uqaj,13.58,156.61,12.69,285.82,ca73e5d5-a883-41c5-be1d-8af010dd2770,{'ping': 1}
8816131920,7,2023-09-14T00:15:00.000Z,android,TRUE,Dawn,PE,Nsp4uqaj,11.57,147.98,12.24,291.3,ca73e5d5-a883-41c5-be1d-8af010dd2770,{'ping': 1}
8816264912,8,2023-09-14T00:15:38.000Z,iphoneos,TRUE,Dawn,US,NCok0dWm,60.04,153.67,86.68,-252.79,a94c8ff1-ff8d-4018-a228-349b954ca8d1,"{'got_wax': 3, 'milestone_prestiges': 1}"
8816257420,8,2023-09-14T00:15:36.000Z,iphoneos,TRUE,Dawn,US,NCok0dWm,60.04,153.78,86.92,-253.23,a94c8ff1-ff8d-4018-a228-349b954ca8d1,{'ping': 1}
8816243735,8,2023-09-14T00:15:31.000Z,iphoneos,TRUE,Dawn,US,NCok0dWm,60.03,157.36,85.01,-245.36,a94c8ff1-ff8d-4018-a228-349b954ca8d1,"{'got_wax': 1, 'milestone_prestiges': 1}"
8816227775,8,2023-09-14T00:15:27.000Z,iphoneos,TRUE,Dawn,US,NCok0dWm,60.05,154.35,84.82,-243.46,a94c8ff1-ff8d-4018-a228-349b954ca8d1,{'ping': 1}
8816215728,8,2023-09-14T00:15:24.000Z,iphoneos,TRUE,Dawn,US,NCok0dWm,60.06,152.52,87.25,-236.07,a94c8ff1-ff8d-4018-a228-349b954ca8d1,"{'got_wax': 3, 'milestone_prestiges': 1}"
8816192853,8,2023-09-14T00:15:17.000Z,iphoneos,TRUE,Dawn,US,NCok0dWm,60.03,148.02,86.14,-236.69,a94c8ff1-ff8d-4018-a228-349b954ca8d1,"{'got_wax': 3, 'milestone_prestiges': 1}"
8816177364,8,2023-09-14T00:15:13.000Z,iphoneos,TRUE,Dawn,US,NCok0dWm,60.03,145.2,85.1,-239.43,a94c8ff1-ff8d-4018-a228-349b954ca8d1,{'ping': 1}
8816174413,8,2023-09-14T00:15:11.000Z,iphoneos,TRUE,Dawn,US,NCok0dWm,60.03,142.74,86.51,-245.93,a94c8ff1-ff8d-4018-a228-349b954ca8d1,"{'got_wax': 3, 'milestone_prestiges': 1}"
8816168929,8,2023-09-14T00:15:10.000Z,iphoneos,TRUE,Dawn,US,NCok0dWm,60.04,142.49,87.36,-248.48,a94c8ff1-ff8d-4018-a228-349b954ca8d1,"{'ping': 1, 'player_left': 1, 'milestone_made_5_friends': 1}"
8816148085,8,2023-09-14T00:15:04.000Z,iphoneos,TRUE,Dawn,US,NCok0dWm,60.05,135.84,90.44,-255.67,a94c8ff1-ff8d-4018-a228-349b954ca8d1,{'ping': 1}
8816131927,8,2023-09-14T00:15:00.000Z,iphoneos,TRUE,Dawn,US,NCok0dWm,60.04,129.14,93.69,-248.96,a94c8ff1-ff8d-4018-a228-349b954ca8d1,{'ping': 1}
8816271584,9,2023-09-14T00:15:40.000Z,nx,TRUE,Dawn,US,I6Fy1SGh,30,61.29,43.5,26.56,7049c9a8-bdfa-4a5c-bd2f-e46589bb4cc1,{'ping': 1}
8816264039,9,2023-09-14T00:15:37.000Z,nx,TRUE,Dawn,US,I6Fy1SGh,30.16,80.45,40.6,27.67,7049c9a8-bdfa-4a5c-bd2f-e46589bb4cc1,{'ping': 1}
8816255888,9,2023-09-14T00:15:35.000Z,nx,TRUE,Dawn,US,I6Fy1SGh,30,88.42,35.35,30.91,7049c9a8-bdfa-4a5c-bd2f-e46589bb4cc1,{'ping': 1}
8816245692,9,2023-09-14T00:15:32.000Z,nx,TRUE,Dawn,US,I6Fy1SGh,29.99,101.79,29.16,43.6,7049c9a8-bdfa-4a5c-bd2f-e46589bb4cc1,{'ping': 1}
8816239030,9,2023-09-14T00:15:30.000Z,nx,TRUE,Dawn,US,I6Fy1SGh,29.87,106.88,24.24,49.56,7049c9a8-bdfa-4a5c-bd2f-e46589bb4cc1,{'player_lift': 1}
8816195089,9,2023-09-14T00:15:18.000Z,nx,TRUE,Dawn,US,I6Fy1SGh,29.7,107.51,24.04,50.28,7049c9a8-bdfa-4a5c-bd2f-e46589bb4cc1,{'ping': 1}
8816275858,10,2023-09-14T00:15:41.000Z,android,TRUE,Dawn,MX,NrsbodCj,15.34,303.24,399.37,-298.76,1714102a-07f3-4e4d-9bb4-de17f02eb373,{'ping': 1}
8816231409,10,2023-09-14T00:15:28.000Z,android,TRUE,Dawn,MX,NrsbodCj,13.97,301.6,389.43,-298.88,1714102a-07f3-4e4d-9bb4-de17f02eb373,{'ping': 1}
